,Date,Open,High,Low,Close,Adj Close,Volume,Open_Change,Gain_Loss_Open
7744.0,734373,13.338214,13.534285999999998,13.235714000000002,13.435,11.552796,626267600.0,0.47035699999999997,1
7745.0,734374,13.038571000000001,13.408929,13.035714,13.347142999999999,11.477246000000001,871346000.0,-0.299643,0
7746.0,734375,13.256070999999999,13.707142999999999,13.242857,13.699285999999999,11.780051,641477200.0,0.2175,1
7747.0,734378,13.863570999999999,13.982142999999999,13.857142999999999,13.9275,11.976296000000001,405269200.0,0.6075,1
7748.0,734379,13.866071,13.994285999999999,13.793214,13.928214,11.976911999999999,417922400.0,0.0025,1
7749.0,734380,13.948929000000001,14.002857,13.637857,13.743929000000001,11.818442999999998,522586400.0,0.082858,1
7750.0,734382,12.685357000000002,12.821429,12.673929,12.791428999999999,10.999385,482745200.0,-1.263572,0
7751.0,734383,12.6675,12.67,12.521429,12.588214,10.824638,453306000.0,-0.017856999999999998,0
7752.0,734385,12.423571,12.471428999999999,12.376071000000001,12.414286,10.67508,204747200.0,-0.243929,0
7753.0,734386,11.901786,11.916786,11.8125,11.838928999999998,10.180327,275088800.0,-0.521785,0
7754.0,734388,12.903571000000001,13.378929000000001,12.678571,13.3575,11.486153999999999,1082583600.0,1.001785,1
7755.0,734389,13.711785999999998,13.785714000000002,13.393571,13.481429,11.59272,564813200.0,0.808215,1
7756.0,734391,14.1775,14.3175,14.079642999999999,14.117142999999999,12.139372,558684000.0,0.465714,1
7757.0,734392,14.030357,14.072857,13.965357000000001,14.057857,12.088391,296993200.0,-0.147143,0
7758.0,734393,13.647857,13.793214,13.580357000000001,13.736429000000001,11.811995,440560400.0,-0.3825,0
7759.0,734394,13.822142999999999,14.0075,13.777142999999999,13.903571,11.955722,534724400.0,0.174286,1
7760.0,734395,13.979643,14.059285999999998,13.925,14.034285999999998,12.068122,417818800.0,0.1575,1
7761.0,734396,14.126429000000002,14.303571,14.108214000000002,14.303571,12.299682,698513200.0,0.146786,1
7762.0,734399,14.178571,14.758214,14.114285999999998,14.701070999999999,12.64149,823860800.0,0.052141999999999994,1
7763.0,734400,14.830357000000001,15.102143,14.685357000000002,14.766070999999998,12.697386,775754000.0,0.651786,1
7764.0,734401,14.987143,15.056785999999999,14.714285999999998,14.719285999999999,12.657156,605976000.0,0.15678599999999998,1
7765.0,734402,14.3225,14.636429000000001,14.167857000000001,14.350714000000002,12.340218,968480800.0,-0.664643,0
7766.0,734403,14.295714000000002,14.526429,14.280357,14.439286,12.416383999999999,546277200.0,-0.026786,0
7767.0,734406,14.280714000000001,14.427857000000001,13.975,14.398929,12.381677999999999,812876400.0,-0.015,0
7768.0,734407,14.5975,14.616071,14.216429000000002,14.259286,12.261599,632497600.0,0.316786,1
7769.0,734408,14.2925,14.419285999999998,14.161071,14.178929,12.192502000000001,429637600.0,-0.305,0
7770.0,734409,14.354285999999998,14.364643,13.793214,13.948929000000001,11.994723,651086800.0,0.061786,1
7771.0,734410,13.825714000000001,13.888929000000001,13.613570999999999,13.618571,11.71065,547640800.0,-0.528572,0
7772.0,734411,12.101071000000001,12.258214,12.041786,12.230357000000001,10.516919999999999,448560000.0,-1.724643,0
7773.0,734412,12.763929,12.857142999999999,12.428571,12.662142999999999,10.88821,928550000.0,0.662858,1
7774.0,734413,12.468571,12.491786,12.317857,12.381071,10.646519,507539200.0,-0.295358,0
7775.0,734415,12.460357,12.488928999999999,12.380714,12.480357000000001,10.731894,282091600.0,-0.008214,0
7776.0,734416,11.805357,11.845,11.625357000000001,11.639286,10.008657000000001,433955200.0,-0.655,0
7777.0,734418,13.255357,13.380357,12.946429,12.988928999999999,11.169219,878656800.0,1.45,1
7778.0,734420,13.538929000000001,13.886071,13.5075,13.886071,11.940673,442514800.0,0.283572,1
7779.0,734421,14.179642999999999,14.186070999999998,13.648214000000001,13.757857000000001,11.830421000000001,744752400.0,0.640714,1
7780.0,734423,14.463571,14.586785999999998,14.3875,14.586785999999998,12.543222,426185200.0,0.283928,1
7781.0,734424,14.886785999999999,15.071429,14.831071,15.071429,12.959966,573367200.0,0.42321499999999995,1
7782.0,734427,15.062142999999999,15.239285999999998,14.855,14.999642999999999,12.898233,686044800.0,0.17535699999999999,1
7783.0,734428,15.062857000000001,15.171785999999999,14.856785999999998,15.08,12.967335,881602400.0,0.000714,1
7784.0,734429,14.333929000000001,14.586429,14.207142999999999,14.236429000000001,12.241946,1104059600.0,-0.728928,0
7785.0,734430,14.285714000000002,14.298214000000002,14.078929,14.118214000000002,12.140292,549270400.0,-0.048215,0
7786.0,734431,14.217857,14.255,13.955357000000001,14.031070999999999,12.065358999999999,621244400.0,-0.067857,0
7787.0,734434,14.149285999999998,14.517857000000001,14.121429000000001,14.491786,12.46153,502138000.0,-0.06857100000000001,0
7788.0,734435,14.465357000000001,14.519642999999999,14.192143,14.206071,12.215838,430427200.0,0.316071,1
7789.0,734436,14.348571,14.376786,14.041070999999999,14.307143,12.302752,456304800.0,-0.11678599999999999,0
7790.0,734437,14.555714000000002,14.607142999999999,14.353214000000001,14.453214000000001,12.428360000000001,494664800.0,0.207143,1
7791.0,734438,14.392857000000001,14.5125,14.375357000000001,14.4625,12.436344,322842800.0,-0.162857,0
7792.0,734441,14.372143,14.618929000000001,14.323214000000002,14.456429,12.431125,385501200.0,-0.020714,0
7793.0,734442,12.317143,12.32,12.123928999999999,12.201429,10.492042,444108000.0,-2.055,0
7794.0,734443,12.669642999999999,12.778571000000001,12.626429,12.744643,10.959155,367572800.0,0.3525,1
7795.0,734444,12.333214,12.582857,12.321429,12.571071,10.809897,471080400.0,-0.336429,0
7796.0,734445,11.930714,11.988214,11.786429,11.814286,10.159135000000001,398946800.0,-0.4025,0
7797.0,734446,12.465,12.5,12.33,12.401071,10.663718,336000000.0,0.5342859999999999,1
7798.0,734448,12.726429,12.848929,12.600714,12.642857000000001,10.87163,442674400.0,0.261429,1
7799.0,734449,13.232857000000001,13.408929,13.025714,13.346429,11.47663,741969200.0,0.506428,1
7800.0,734451,14.020357,14.399285999999998,13.982142999999999,14.296071,12.293234,605687600.0,0.7875,1
7801.0,734452,13.8075,13.882143,13.580714000000002,13.736429000000001,11.811995,653786000.0,-0.21285700000000002,0
7802.0,734455,13.697142999999999,13.758929,13.507143,13.545,11.647381,432905200.0,-0.110357,0
7803.0,734456,13.6,13.910714000000002,13.551785999999998,13.886785999999999,11.941286999999999,430810800.0,-0.097143,0
7804.0,734457,13.901785999999998,13.969285999999999,13.725714000000002,13.741786,11.816601,349210400.0,0.301786,1
7805.0,734458,13.713571,13.735,13.410714000000002,13.478929,11.590567,479900400.0,-0.18821500000000002,0
7806.0,734459,13.532857,13.571071,13.388570999999999,13.390714000000001,11.514712,371938000.0,-0.180714,0
7807.0,734462,13.228570999999999,13.274285999999998,13.068214,13.178929,11.332597,447980400.0,-0.304286,0
7808.0,734463,13.250714000000002,13.4975,13.247857000000002,13.446786,11.562928999999999,409021200.0,0.022143,1
7809.0,734464,13.375357000000001,13.422857,13.102857,13.106786,11.270562,428271200.0,0.124643,1
7810.0,734466,13.157857,13.255357,12.975714,12.984643,11.165533,254760800.0,-0.2175,0
7811.0,734469,13.298214000000002,13.454285999999998,13.226071,13.432857,11.550951,346413200.0,0.14035699999999998,1
7812.0,734470,13.422857,13.529643,13.221429,13.328570999999998,11.461278,375855200.0,0.124643,1
7813.0,734471,13.6175,13.652857000000001,13.510714000000002,13.65,11.737673,405938400.0,0.194643,1
7814.0,734472,12.258929,12.301071,12.214286,12.300714,10.577421000000001,302590400.0,-1.358571,0
7815.0,734475,11.803214,11.918928999999999,11.792857000000001,11.871429,10.208276,425639200.0,-0.455715,0
7816.0,734476,12.361429,12.397143,12.223929,12.3775,10.643447,322000000.0,0.558215,1
7817.0,734478,12.626071000000001,12.774286,12.450714,12.633929,10.863953,451609200.0,0.264642,1
7818.0,734479,13.5025,13.558570999999999,13.365357000000001,13.463929,11.577671,528976000.0,0.8764290000000001,1
7819.0,734480,13.321429,13.602857,13.282143,13.569285999999998,11.668268,467832400.0,-0.181071,0
7820.0,734481,14.547857,14.616071,14.290714000000001,14.363929,12.351583,622286000.0,1.226428,1
7821.0,734483,13.988570999999999,14.067857,13.908929,13.994285999999999,12.033725,301067200.0,-0.559286,0
7822.0,734484,14.035714000000002,14.121429000000001,13.825,13.886071,11.940673,338928800.0,0.047143,1
7823.0,734485,13.810714,13.835,13.488570999999999,13.578214000000001,11.675943,406887600.0,-0.225,0
7824.0,734486,13.690357,13.705,13.511071,13.533570999999998,11.637555,256200000.0,-0.12035699999999999,0
7825.0,734487,13.584285999999999,13.719643,13.556071,13.607857000000001,11.701436,421478400.0,-0.106071,0
7826.0,734490,13.659642999999999,13.744643,13.588571,13.650357000000001,11.73798,235530400.0,0.07535700000000001,1
7827.0,734491,13.848571,14.146429000000001,13.830714000000002,14.141070999999998,12.159946000000001,337215200.0,0.18892799999999998,1
7828.0,734492,14.1675,14.189286,14.000357000000001,14.158929,12.175302,262948000.0,0.318929,1
7829.0,734493,14.178571,14.254643,14.146429000000001,14.233929000000002,12.239794,202358800.0,0.011071,1
7830.0,734494,14.274643,14.413929000000001,14.2675,14.404643,12.386595,269399200.0,0.096072,1
7831.0,734498,14.396429000000001,14.610357,14.393571,14.518929,12.484867999999999,265076000.0,0.12178599999999999,1
7832.0,734499,14.531785999999999,14.580357000000001,14.333571,14.38,12.365404,228662000.0,0.135357,1
7833.0,734500,14.407143,14.4875,14.303929,14.468570999999999,12.441566,215978000.0,-0.124643,0
7834.0,734501,14.411071,14.51,14.410357000000001,14.464285999999998,12.437883,179662000.0,0.003928,1
7835.0,734504,16.371786,16.3925,16.269644,16.2925,14.009967999999999,270046000.0,1.9607150000000002,1
7836.0,734505,19.577499,19.57893,19.241785,19.445356,16.721115,683270000.0,3.2057130000000003,1
7837.0,734507,20.889286,21.312857,20.758215,20.790357999999998,17.877685999999997,610999200.0,1.311787,1
7838.0,734508,20.327143,20.451786,20.018572,20.035357,17.228460000000002,520987600.0,-0.5621430000000001,0
7839.0,734510,21.996786,22.014286,21.535713,21.671785,18.635626000000002,384501600.0,1.669643,1
7840.0,734512,23.969998999999998,24.169643,23.446428,23.549643,20.337349,543594800.0,1.973213,1
7841.0,734513,21.365,21.535713,21.220357999999997,21.305,18.398885999999997,361298000.0,-2.6049990000000003,0
7842.0,734515,14.989285999999998,15.016070999999998,14.952143,14.993214000000002,12.892705,226021600.0,-6.375714,0
7843.0,734519,15.15,15.213929,15.105714,15.167857000000001,13.042883999999999,242897200.0,0.16071400000000002,1
7844.0,734520,15.248570999999998,15.338214,15.225,15.325357,13.178317000000002,276791200.0,0.098571,1
7845.0,734521,15.3625,15.406070999999999,15.2325,15.276785999999998,13.136551999999998,261738400.0,0.113929,1
7846.0,734522,15.2675,15.267857000000001,14.991071,15.010714000000002,12.907756,413974400.0,-0.095,0
7847.0,734525,15.095357,15.301785999999998,15.082142999999999,15.264643,13.126109,306062400.0,-0.17214300000000002,0
7848.0,734526,15.182143,15.182143,14.983929000000002,15.014643,12.911133,547638000.0,0.086786,1
7849.0,734527,16.23,16.230356,15.8475,15.952143,13.717295000000002,958314000.0,1.047857,1
7850.0,734528,16.012857,16.028214000000002,15.826429000000001,15.879643,13.654951,323985200.0,-0.21714299999999997,0
7851.0,734529,15.869285999999999,16.017143,15.848929,15.974286,13.736332999999998,299709200.0,-0.143571,0
7852.0,734532,15.918214,16.210714000000003,15.906785999999999,16.178928,13.912306,379341200.0,0.048928,1
7853.0,734533,16.27107,16.365713,16.181070000000002,16.302856,14.018870000000001,391683600.0,0.352856,1
7854.0,734535,16.282142999999998,16.327499,16.213572,16.254285999999997,13.977104,186796400.0,0.011073000000000001,1
7855.0,734536,19.437143,19.528570000000002,19.375713,19.470715,16.742926,431712400.0,3.155,1
7856.0,734537,21.493929,22.098928,21.442142,22.093929,18.998632,598351600.0,2.0567860000000002,1
7857.0,734538,20.722857,20.978571,20.673571,20.927856,17.99592,427389200.0,-0.771072,0
7858.0,734540,20.883215,21.195356,20.842857000000002,21.161428,18.196776999999997,400092000.0,0.160358,1
7859.0,734541,21.530001000000002,21.810356,21.4375,21.706785,18.665726,332158400.0,0.646786,1
7860.0,734543,23.63607,23.798214,23.237499,23.618214000000002,20.396563,627992400.0,2.1060689999999997,1
7861.0,734544,21.281786,21.319643,20.526787,20.6,17.790051000000002,599373600.0,-2.354284,0
7862.0,734546,17.840357,17.993929,17.753214,17.950001,15.435258,517216000.0,-3.4414290000000003,0
7863.0,734547,18.023571,18.19857,17.928572,18.195,15.645934,460398400.0,0.18321400000000002,1
7864.0,734548,18.366428,18.79607,17.746071,17.77393,15.283856,1506120000.0,0.342857,1
7865.0,734549,17.553572,18.031786,17.379642,17.936071,15.423281,944552000.0,-0.812856,0
7866.0,734550,17.968214,18.134644,17.867857,17.932858,15.420515,535805200.0,0.414642,1
7867.0,734554,18.102857999999998,18.387501,18.004285999999997,18.387501,15.811467000000002,605595200.0,0.134644,1
7868.0,734555,18.324285999999997,18.410357,18.181070000000002,18.322857,15.755876,483302400.0,0.221428,1
7869.0,734556,18.395714,18.493929,18.196428,18.442498999999998,15.858754999999999,568027600.0,0.07142799999999999,1
7870.0,734557,18.559642999999998,18.674999,18.522858,18.657498999999998,16.043634,415072000.0,0.163929,1
7871.0,734560,18.618214000000002,18.875,18.438572,18.777143,16.146519,547582000.0,0.058571000000000005,1
7872.0,734561,18.855715,19.121786,18.780357000000002,19.121786,16.442883,600387200.0,0.23750100000000002,1
7873.0,734562,19.341429,19.557501000000002,19.132143,19.372856,16.658775,952011200.0,0.48571400000000003,1
7874.0,734563,14.621429000000001,14.732142999999999,14.607142999999999,14.686785999999998,12.629209,302220800.0,-4.72,0
7875.0,734564,16.332144,16.428572,16.27,16.417143,14.117149,286599600.0,1.7107150000000002,1
7876.0,734566,22.403570000000002,22.57893,22.2325,22.475714,19.326926999999998,834559600.0,6.071426,1
7877.0,734567,21.089287,21.121429,20.725,20.779285,17.868161999999998,390549600.0,-1.314283,0
7878.0,734569,21.245714000000003,21.428572,21.214287,21.407498999999998,18.408373,241712800.0,0.156427,1
7879.0,734570,21.915357999999998,22.070715,21.841429,21.989286,18.908646,344920800.0,0.6696439999999999,1
7880.0,734572,23.745001000000002,23.995001000000002,23.665357999999998,23.980356,20.709314000000003,424281200.0,1.8296430000000001,1
7881.0,734574,21.201786,21.235357,20.910713,20.935356,18.162241,364280000.0,-2.543215,0
7882.0,734575,19.912144,20.292143,19.848213,20.289285999999997,17.446817000000003,690855200.0,-1.289642,0
7883.0,734576,20.644644,21.24,20.549999,21.056429,18.106482,1418844000.0,0.7325,1
7884.0,734577,21.414642,21.428928,20.6625,20.912857000000002,17.983027,1159718000.0,0.769998,1
7885.0,734578,20.882856,21.042856,20.642857,20.913214,17.983339,825487600.0,-0.531786,0
7886.0,734581,21.370358,21.491785,21.0375,21.467857000000002,18.460278,901236000.0,0.48750200000000005,1
7887.0,734582,21.411072,21.674999,21.124287,21.64143,18.609529000000002,816662000.0,0.040714,1
7888.0,734583,21.526428,21.773214000000003,21.47893,21.517857,18.503270999999998,644042000.0,0.115356,1
7889.0,734584,21.349285000000002,21.589287,21.268929,21.405001000000002,18.406223,623870800.0,-0.177143,0
7890.0,734585,21.446072,21.492857,21.228571,21.2875,18.305182000000002,430488800.0,0.096787,1
7891.0,734588,21.42107,21.683929,21.259287,21.677856,18.640856,595742000.0,-0.025002,0
7892.0,734589,21.649286,22.01,21.645,21.945715,18.87118,607129600.0,0.22821599999999997,1
7893.0,734590,22.084999,22.194643,21.796785,22.057858,18.967615,655460400.0,0.435713,1
7894.0,734591,21.885,22.02,21.686787,21.780714,18.7293,608238400.0,-0.199999,0
7895.0,734592,21.741785,21.805714000000002,21.355,21.4125,18.412664000000003,731038000.0,-0.143215,0
7896.0,734594,14.642857000000001,14.81,14.617142999999999,14.765714000000001,12.697078999999999,260022000.0,-7.098928,0
7897.0,734597,22.298214,22.352142,22.035713,22.296785,19.173067,572980800.0,7.655357,1
7898.0,734598,20.610001,20.655714,20.184642999999998,20.1875,17.359289,529992400.0,-1.6882130000000002,0
7899.0,734599,20.053572,20.267857,19.589287,20.153214000000002,17.329811,556995600.0,-0.556429,0
7900.0,734602,23.777143,24.112143,23.732143,24.106071,20.817883,367892000.0,3.7235709999999997,1
7901.0,734603,23.973213,24.080357,23.769644,23.814285,20.565895,370725600.0,0.19607,1
7902.0,734605,20.778570000000002,20.778570000000002,20.433214000000003,20.566071,17.841873,557068400.0,-3.194643,0
7903.0,734606,22.289642,22.310715,21.553928,21.615356,18.587103,859644800.0,1.511072,1
7904.0,734609,21.787857000000002,21.795713,20.651787,20.718929,17.816267,1050786800.0,-0.501785,0
7905.0,734610,20.67643,21.785713,20.425358,21.775,18.724384,1025528000.0,-1.111427,0
7906.0,734611,21.918571,22.151787,21.525356,21.726429,18.682620999999997,954531200.0,1.242141,1
7907.0,734612,21.436428,21.5975,20.875713,20.98,18.040760000000002,834719200.0,-0.48214300000000004,0
7908.0,734613,21.120714000000003,21.236429,20.372142999999998,20.463572,17.596685,1030985200.0,-0.315714,0
7909.0,734616,20.378929,20.595357999999997,19.879285999999997,20.417856,17.557369,966529200.0,-0.741785,0
7910.0,734617,20.093214,20.274642999999998,19.821428,20.01,17.206652,1076149200.0,-0.285715,0
7911.0,734618,21.987143,22.071428,21.642857,21.785713,18.733597,905777600.0,1.8939290000000002,1
7912.0,734619,21.938213,21.953215,21.504642,21.703571,18.662956,536068400.0,-0.04893,0
7913.0,734620,21.609644,21.649286,21.446428,21.535713,18.518621,406722400.0,-0.328569,0
7914.0,734623,21.35,21.371429,20.821428,20.856428,17.9345,506144800.0,-0.259644,0
7915.0,734624,14.819643,14.948214000000002,14.738214000000001,14.929642999999999,12.838044,271269600.0,-6.530357,0
7916.0,734626,19.479286,19.552856,18.785713,19.04143,16.373781,809124400.0,4.659643,1
7917.0,734627,22.392143,22.66643,22.264286,22.631429999999998,19.460825,641298000.0,2.912857,1
7918.0,734629,20.045357,20.231071,19.940357000000002,20.10107,17.284966,388214400.0,-2.3467860000000003,0
7919.0,734630,21.44857,21.940714,21.416071,21.783571,18.731758,484383200.0,1.4032129999999998,1
7920.0,734632,24.127501000000002,24.155357000000002,23.914285999999997,23.936787,20.671684,336375200.0,2.678931,1
7921.0,734633,23.757143,23.785713,23.26,23.306786,20.127623,594006000.0,-0.37035799999999997,0
7922.0,734634,20.84,20.991785,20.628571,20.879285999999997,18.031242000000002,529135600.0,-2.917143,0
7923.0,734635,20.318214,20.330357,19.241785,19.2425,16.693619,1044638000.0,-0.521786,0
7924.0,734637,20.091785,20.268213,19.914285999999997,19.936428,17.143396,352626400.0,-0.226429,0
7925.0,734638,20.051786,20.115,19.705357,19.756071,16.988301999999997,476336000.0,-0.039999,0
7926.0,734639,19.7875,19.888929,19.322857,19.502857000000002,16.770560999999997,560896000.0,-0.264286,0
7927.0,734640,19.475357000000002,19.553572,18.932858,18.932858,16.280418,717220000.0,-0.312143,0
7928.0,734641,19.07,19.407498999999998,18.649286,18.942142,16.288403,732292400.0,-0.405357,0
7929.0,734644,19.089287,20.055,19.073214,20.045713,17.237370000000002,631106000.0,0.019287000000000002,1
7930.0,734645,20.341070000000002,20.495714000000003,19.735001,19.891787,17.105009,694870400.0,1.251783,1
7931.0,734646,19.910713,20.457144,19.758215,20.377144,17.522364000000003,584897600.0,-0.430357,0
7932.0,734647,20.566785999999997,20.589287,20.043928,20.190001000000002,17.361441,496230000.0,0.6560729999999999,1
7933.0,734648,20.163929,20.208929,19.945356,20.081785,17.268381,328507200.0,-0.402857,0
7934.0,734652,20.389286,20.5,20.189644,20.438213,17.574873,380508800.0,0.22535700000000003,1
7935.0,734653,20.328571,20.713928,20.234285,20.684642999999998,17.786785000000002,529429600.0,-0.060715,0
7936.0,734654,20.740713,20.767857,20.409285999999998,20.633215,17.742561,491674400.0,0.412142,1
7937.0,734655,14.991786,15.098214000000002,14.972142999999999,15.085714000000001,12.972249,318292800.0,-5.748927,0
7938.0,734656,16.370714000000003,16.606428,16.364286,16.570356,14.248899,249412800.0,1.3789280000000002,1
7939.0,734657,18.702143,19.060356,18.436428,18.937857,16.284717999999998,810238800.0,2.331429,1
7940.0,734660,20.2775,20.494642000000002,20.196428,20.409285999999998,17.550003,401455600.0,1.575357,1
7941.0,734661,21.681786,21.73,21.485001,21.638571,18.607063,418930400.0,1.4042860000000001,1
7942.0,734662,22.04607,22.316785999999997,21.973572,22.233929,19.119015,302103200.0,0.364284,1
7943.0,734663,24.041786,24.224644,23.957144,24.1525,20.857971,391196400.0,1.995716,1
7944.0,734665,21.079643,21.097857,20.717501000000002,20.816071,17.976654,374917200.0,-2.962143,0
7945.0,734666,18.890715,19.76107,18.522499,19.544287,16.955435,1177212400.0,-2.1889279999999998,0
7946.0,734667,20.518572,20.66,20.370714000000003,20.434286,17.571495000000002,293580000.0,1.6278569999999999,1
7947.0,734668,20.401428,20.482143,20.259287,20.411785000000002,17.552151000000002,345573200.0,-0.11714400000000001,0
7948.0,734669,20.392857,20.522142000000002,20.341070000000002,20.504642,17.631996,335255200.0,-0.008570999999999999,0
7949.0,734672,20.39143,20.996071,20.370358,20.920713,17.989786,440412000.0,-0.0014269999999999999,0
7950.0,734673,20.835714000000003,21.071428,20.825001,20.97893,18.039845,361404400.0,0.444284,1
7951.0,734674,21.0075,21.044643,20.742857,20.919287,17.988552,358943200.0,0.171786,1
7952.0,734675,20.908571,21.007856,20.622856,20.631071,17.740714999999998,326351200.0,-0.098929,0
7953.0,734676,20.68,20.7925,20.550714000000003,20.789285999999997,17.876766,284471600.0,-0.228571,0
7954.0,734679,20.617857,20.707144,20.370358,20.384644,17.528812,304382400.0,-0.062143,0
7955.0,734680,20.404642000000003,20.5175,20.261785999999997,20.429644,17.567507,276536400.0,-0.21321500000000002,0
7956.0,734681,20.535713,20.597857,20.425714000000003,20.517857,17.643358,202997200.0,0.131071,1
7957.0,734682,20.416786,20.5,20.200357,20.323214,17.47599,282836400.0,-0.118927,0
7958.0,734683,20.642857,20.857143,20.508928,20.857143,17.935118,421500800.0,0.226071,1
7959.0,734686,16.616072,16.776787,16.592142000000003,16.743929,14.398152,316223600.0,-4.026785,0
7960.0,734687,19.171429,19.206429,18.689285,18.953215,16.297926,798520800.0,2.555357,1
7961.0,734689,20.053572,20.456072,20.043928,20.338572,17.489195000000002,460118400.0,0.882143,1
7962.0,734690,20.6175,20.618570000000002,20.375,20.418571,17.557983,379766800.0,0.563928,1
7963.0,734692,22.241785,22.321428,22.072857,22.175358,19.068653,290446800.0,1.624285,1
7964.0,734693,24.216070000000002,24.374287,24.134644,24.30143,20.986586,329666400.0,1.9742849999999998,1
7965.0,734695,20.494286,20.519285,19.848213,19.928572,17.288822,793648800.0,-3.7217839999999995,0
7966.0,734696,19.764286,19.828571,18.928572,19.044643,16.521976000000002,787040800.0,-0.73,0
7967.0,734697,21.533929999999998,21.685356,21.428572,21.606071,18.579126000000002,311427200.0,1.7696439999999998,1
7968.0,734700,21.611429,21.843571,21.607857,21.675358,18.638702,301260400.0,0.077499,1
7969.0,734701,21.813929,21.839287,21.541071,21.67643,18.639626999999997,293624800.0,0.2025,1
7970.0,734702,21.663929,21.726429,21.555714000000002,21.652143,18.618742,252700000.0,-0.15,0
7971.0,734703,21.831429,21.976785999999997,21.642857,21.940001000000002,18.86627,436861600.0,0.1675,1
7972.0,734704,21.893929,21.944285999999998,21.560715,21.582144,18.558548000000002,397471200.0,0.0625,1
7973.0,734707,21.228571,21.639286,20.989643,21.565357000000002,18.544107,487975600.0,-0.665358,0
7974.0,734708,21.692142,21.774286,21.375357,21.46143,18.454741000000002,565132400.0,0.463571,1
7975.0,734709,20.51643,20.742857,20.357143,20.534643,17.657801,877312800.0,-1.175712,0
7976.0,734710,20.705713,20.728571,20.370001000000002,20.531429,17.655035,406632800.0,0.18928299999999998,1
7977.0,734711,20.536072,20.922501,20.413929,20.898571,17.970743,403936400.0,-0.16964100000000001,0
7978.0,734714,21.104286,21.408571,20.993570000000002,21.251072,18.273861,379142400.0,0.568214,1
7979.0,734715,21.543928,21.846429999999998,21.525714999999998,21.812857,18.756937,462327600.0,0.43964200000000003,1
7980.0,734717,16.803572,17.028214000000002,16.775,17.024286,14.639234,407890000.0,-4.740355999999999,0
7981.0,734718,19.096071,19.3925,19.004285999999997,19.356787,16.644947,516457200.0,2.2924990000000003,1
7982.0,734720,20.342142000000003,20.410713,19.954643,20.292143,17.449268,497252000.0,1.246071,1
7983.0,734721,20.414285999999997,20.735001,20.321428,20.725714,17.822104,347516400.0,0.072144,1
7984.0,734723,22.121071,22.281429,22.039285999999997,22.137857,19.036407,244706000.0,1.7067849999999998,1
7985.0,734725,23.102857999999998,23.127144,22.718214,22.791786,19.682863,637994000.0,0.9817870000000001,1
7986.0,734726,20.022499,20.079643,19.1175,19.205357,16.661398000000002,1056146000.0,-3.080359,0
7987.0,734728,22.263929,22.5,22.258928,22.5,19.430882999999998,278832400.0,2.24143,1
7988.0,734729,22.566785999999997,22.807501000000002,22.5075,22.560356,19.483010999999998,340169200.0,0.30285700000000004,1
7989.0,734730,22.546429,22.642857,22.419643,22.529642000000003,19.45648,257342400.0,-0.020357,0
7990.0,734731,22.543215,22.741428,22.517857,22.726429,19.626425,254534000.0,-0.003214,0
7991.0,734732,22.857143,23.149642999999998,22.814644,23.146786,19.989441,442761200.0,0.31392800000000004,1
7992.0,734735,23.214643,23.755357999999998,23.210714000000003,23.755357999999998,20.515003,613384800.0,0.3575,1
7993.0,734736,23.957857,24.102857999999998,23.22607,23.430714000000002,20.234645999999998,812719600.0,0.743214,1
7994.0,734737,23.372142999999998,23.892857,23.146786,23.888214,20.629742,565322800.0,-0.5857140000000001,0
7995.0,734738,23.789642,23.924999,23.612499,23.665357999999998,20.437282999999997,420128800.0,0.41749899999999995,1
7996.0,734739,23.553928,23.91,23.4125,23.686428,20.455479,437340400.0,-0.23571399999999998,0
7997.0,734742,24.285357,24.316785999999997,24.055,24.131429999999998,20.839781,427008400.0,0.731429,1
7998.0,734743,24.106428,24.146429,23.952499,24.1,20.812632,267416800.0,-0.178929,0
7999.0,734744,24.116072,24.202499,24.021429,24.0525,20.771616,202806800.0,0.009644,1
8000.0,734745,23.951429,23.983929,23.673214,23.709642000000002,20.475529,302699600.0,-0.164643,0
8001.0,734746,23.830357,23.878571,23.473213,23.758572,20.517775,338321200.0,-0.121072,0
8002.0,734747,15.196429,15.276785999999998,15.048214000000002,15.061785999999998,12.951672,394024400.0,-8.633928,0
8003.0,734748,17.17,17.741072,17.162857000000002,17.613214000000003,15.145651999999998,884214800.0,1.973571,1
8004.0,734749,19.436071,19.562143,19.396786,19.470357999999997,16.742619,418919200.0,2.2660709999999997,1
8005.0,734750,22.361786,22.851429,22.332144,22.7225,19.539143,597536800.0,2.9257150000000003,1
8006.0,734751,20.132143,20.499287,20.030357000000002,20.327856,17.479979999999998,480704000.0,-2.229643,0
8007.0,734753,21.617857,21.924999,21.575357,21.924643,18.853064,379405600.0,1.485714,1
8008.0,734754,22.066071,22.204643,22.064285,22.168928,19.14497,221642400.0,0.44821400000000006,1
8009.0,734756,22.808929,22.874643,22.269644,22.708929,19.611319,838597200.0,0.742858,1
8010.0,734757,19.300714000000003,19.817142,19.061428,19.537857000000002,16.949856,929913600.0,-3.5082150000000003,0
8011.0,734759,24.191785999999997,24.482143,24.098928,24.392143,21.064928,598360000.0,4.891072,1
8012.0,734760,24.64143,24.892143,24.567498999999998,24.688572,21.320925,600474000.0,0.44964399999999993,1
8013.0,734763,24.976785999999997,24.992857,24.807501000000002,24.992144,21.583088,398031200.0,0.335356,1
